geo_code,geo_name,country,latitude,longitude,segment_id,segment_label,overall_opportunity_score,opportunity_rank,opportunity_percentile,market_size_score,segment_priority_score,recommended_attraction_alignment_score,segment_category_fit_score,recommended_attraction_focus,recommended_attraction_name,recommended_attraction_brand,recommended_attraction_category,recommended_attraction_distance_miles,nearest_merlin_attraction,nearest_merlin_brand,nearest_merlin_category,nearest_merlin_distance_miles,recommended_product_focus,recommended_commercial_play,commercial_play_rationale,recommended_activation,annual_pass_repeat_visit_flag,cluster_marketing_flag,short_break_opportunity_flag,merlin_attractions_within_30_miles,merlin_attraction_cluster_names_30_miles,illustrative_revenue_opportunity_1pct_gbp,revenue_per_visitor_assumption_gbp,penetration_rate_assumption,key_contributing_driver,assumptions_flag,total_population,children_count_0_14,young_adult_count_15_24,core_family_adult_count_25_44,midlife_adult_count_45_64,older_adult_count_65_plus,total_households,households_with_dependent_children,households_deprived,households_not_deprived,households_no_car_or_van,households_with_car_or_van,residents_social_grade_ab_c1,children_share_0_14,young_adult_share_15_24,core_family_adult_share_25_44,midlife_adult_share_45_64,older_adult_share_65_plus,family_household_share,deprived_household_share,not_deprived_household_share,car_access_household_share,population_density_per_sq_km,ab_c1_social_grade_share
E02000756,Redbridge 006,England,51.59885,0.083035,2,Balanced Regional Family Markets,92.1,215,0.9705355913534353,0.9976596916299559,0.8,0.9404394182242893,1.0,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,11.1,London Eye,London Eye,Urban Icon Attraction,11.0,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 7 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,7,Thorpe Park; Chessington World of Adventures Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,4435,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,14593,2934,1667,4617,3525,1850,5259,2007,2672,2586,1167,4091,6972,0.2010553004865346,0.1142328513670938,0.3163845679435346,0.2415541698074419,0.126773110395395,0.38163148887621223,0.508081384293592,0.49191861570640805,0.7780524914416128,4061.0,0.5586986136709672
E02001282,Trafford 024,England,53.3935,-2.34396,4,Mainstream Affluent Suburban Markets,92.1,216,0.9703979072008811,0.8507709251101322,1.0,0.9361202310089434,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,5.1,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,5.1,Annual pass,Annual pass,High-opportunity MSOA within 30 miles of the recommended attraction.,"Promote annual pass value, repeat-visit benefits and in-attraction upsell opportunities.",True,False,False,1,SEA LIFE Manchester,3072,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10108,2168,862,3356,2356,1366,4225,1491,1598,2626,726,3498,6700,0.2144835773644638,0.0852789869410368,0.3320142461416699,0.2330827067669172,0.1351404827859121,0.35289940828402366,0.3782248520710059,0.6217751479289941,0.828125,5353.4,0.77807455580072
E02001604,Rotherham 027,England,53.38463,-1.35688,4,Mainstream Affluent Suburban Markets,92.1,217,0.9702602230483272,0.9560159691629956,1.0,0.7969435740241744,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,41.1,Alton Towers Resort,Alton Towers,Thrill Theme Park,35.2,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3584,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11791,2364,1237,3901,2819,1470,4775,1690,2171,2601,639,4133,6085,0.2004919006021542,0.1049105249766771,0.3308455601730133,0.2390806547366635,0.1246713595114918,0.3539267015706806,0.45465968586387434,0.5453403141361257,0.8660938809723386,937.0,0.6009876543209877
E02002064,Sandwell 022,England,52.50288,-2.04418,2,Balanced Regional Family Markets,92.1,218,0.970122538895773,0.9763904185022027,0.8,0.967938706619873,1.0,SEA LIFE - Family Discovery Attraction,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,5.7,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,5.7,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 3 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,3,Warwick Castle; Cadbury World; SEA LIFE Birmingham,3797,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12493,2658,1496,3432,3193,1714,4815,1786,2730,2087,1201,3616,4405,0.2127591451212679,0.1197470583526775,0.2747138397502601,0.2555831265508685,0.1371968302249259,0.37092419522326064,0.5669781931464174,0.4330218068535826,0.7506746937928171,5335.8,0.4166666666666667
E02003108,South Gloucestershire 019,England,51.50254,-2.45315,4,Mainstream Affluent Suburban Markets,92.1,219,0.969984854743219,0.9804515418502202,1.0,0.7636523618188618,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,77.5,SEA LIFE Weymouth,SEA LIFE,Family Discovery Attraction,61.4,Short break,Short break,High-opportunity family/affluent MSOA at a practical overnight-trip distance.,"Promote short-break packages, overnight stays and family premium occasions.",False,False,True,0,None within 30 miles,3861,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12705,2305,1265,3791,3066,2278,5038,1521,2196,2844,441,4599,6473,0.1814246359700905,0.0995670995670995,0.2983864620228256,0.2413223140495868,0.1792994883903974,0.3019055180627233,0.43588725684795554,0.5641127431520445,0.9125,399.9,0.6513382974441537
E02004462,Braintree 017,England,51.79556,0.635256,4,Mainstream Affluent Suburban Markets,92.1,220,0.969847170590665,0.9481690528634361,1.0,0.8073063370405988,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,51.4,London Dungeon,The Dungeons,Young Adult Immersive,38.2,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3521,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11584,2016,1102,3642,2744,2080,5273,1419,2678,2598,1088,4190,5658,0.1740331491712707,0.0951312154696132,0.3143991712707182,0.236878453038674,0.1795580110497237,0.2691067703394652,0.5078702825715912,0.49212971742840883,0.7938613111026904,2685.0,0.6059762236264324
E02006811,Middlesbrough 020,England,54.51829,-1.17732,4,Mainstream Affluent Suburban Markets,92.1,221,0.969709486438111,0.9399779735682819,1.0,0.8163130546887132,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Scarborough,SEA LIFE,Family Discovery Attraction,34.2,SEA LIFE Scarborough,SEA LIFE,Family Discovery Attraction,34.2,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3468,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11409,1987,1097,2733,2925,2667,4729,1391,1894,2834,477,4252,5757,0.1741607502848628,0.0961521605749846,0.2395477254798843,0.2563765448330266,0.2337628188272416,0.2941425248466906,0.40050750687248887,0.5994924931275112,0.8991330090928314,1217.8,0.6731758652946679
E02006894,Wolverhampton 035,England,52.57382,-2.12273,2,Balanced Regional Family Markets,92.1,222,0.969571802285557,0.9966960352422908,0.8,0.9412374779480925,1.0,SEA LIFE - Family Discovery Attraction,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,10.9,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,10.9,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 2 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,2,Cadbury World; SEA LIFE Birmingham,4365,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,14362,3308,1861,4368,3069,1756,5104,2050,3241,1865,1953,3149,3793,0.2303300375992201,0.1295780531959337,0.3041359142180754,0.2136889012672329,0.1222670937195376,0.40164576802507834,0.6349921630094044,0.3650078369905956,0.6172089376715014,4723.1,0.3089768654284783
E02000759,Redbridge 009,England,51.59375,0.039185,2,Balanced Regional Family Markets,92.0,223,0.9694341181330028,0.9874036343612335,0.8,0.9486206009481672,1.0,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,9.4,London Eye,London Eye,Urban Icon Attraction,9.3,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 7 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,7,Thorpe Park; Chessington World of Adventures Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3974,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,13088,2692,1406,4216,3271,1503,4820,1879,2316,2502,1184,3636,7285,0.2056845965770171,0.1074266503667481,0.3221271393643032,0.2499235941320293,0.1148380195599022,0.38983402489626556,0.48049792531120333,0.5195020746887966,0.754356846473029,5582.9,0.6459478630962937
E02002585,Halton 012,England,53.32693,-2.7416,4,Mainstream Affluent Suburban Markets,92.0,224,0.9692964339804488,0.8971640969162996,1.0,0.8702197524409498,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,19.0,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,19.0,Annual pass,Annual pass,High-opportunity MSOA within 30 miles of the recommended attraction.,"Promote annual pass value, repeat-visit benefits and in-attraction upsell opportunities.",True,False,False,1,SEA LIFE Manchester,3234,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10652,1723,1161,3304,2800,1664,5208,1247,2851,2357,1359,3852,4283,0.1617536612842658,0.1089936162223056,0.3101764926774314,0.2628614344723995,0.1562147953435974,0.23943932411674348,0.5474270353302612,0.45257296466973884,0.7392055267702936,1478.6,0.4874800819485545
E02003269,Luton 012,England,51.89679,-0.40069,4,Mainstream Affluent Suburban Markets,92.0,225,0.9691587498278948,0.9065941629955947,1.0,0.8588166461072828,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,31.8,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,27.9,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 5 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",False,True,False,5,London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3271,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10774,2133,1165,3181,2702,1593,4200,1405,2177,2027,785,3419,4836,0.1979766103582699,0.1081306849823649,0.2952478188230926,0.2507889363281975,0.1478559495080749,0.3345238095238095,0.5183333333333333,0.4816666666666667,0.8132730732635585,4424.6,0.5332451207409857
E02003603,Central Bedfordshire 005,England,52.09494,-0.25977,4,Mainstream Affluent Suburban Markets,92.0,226,0.9690210656753407,0.9356415198237885,1.0,0.8178303949615645,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,46.7,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,39.8,Short break,Short break,High-opportunity family/affluent MSOA at a practical overnight-trip distance.,"Promote short-break packages, overnight stays and family premium occasions.",False,False,True,0,None within 30 miles,3435,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11314,2070,1098,3507,2776,1863,4966,1409,2345,2624,838,4131,5402,0.1829591656354958,0.0970479052501325,0.3099699487360792,0.2453597313063461,0.1646632490719462,0.28372935964559,0.4722110350382602,0.5277889649617398,0.8313543972630308,1854.8,0.5820493481305894
E02005640,North Northamptonshire 013,England,52.44162,-0.82596,4,Mainstream Affluent Suburban Markets,92.0,227,0.9688833815227867,0.9606277533039648,1.0,0.7846635847791581,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,46.0,Warwick Castle,Warwick Castle,Heritage Attraction,33.9,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3613,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11899,2188,1194,2979,3139,2399,4923,1488,2352,2570,543,4379,5180,0.1838809984032271,0.1003445667703168,0.2503571728716698,0.263803680981595,0.201613580973191,0.30225472273004267,0.47775746496039,0.52224253503961,0.8896789922795612,1229.9,0.5534188034188035
E02006074,Sedgemoor 014,England,51.07967,-3.00713,4,Mainstream Affluent Suburban Markets,92.0,228,0.9687456973702326,0.9513353524229075,1.0,0.7992933886571709,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Weymouth,SEA LIFE,Family Discovery Attraction,40.2,SEA LIFE Weymouth,SEA LIFE,Family Discovery Attraction,40.2,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3541,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11664,2273,1132,3088,3070,2101,4697,1496,2140,2556,426,4270,4934,0.1948731138545953,0.0970507544581618,0.2647462277091906,0.2632030178326474,0.1801268861454046,0.3185011709601874,0.4556099638066851,0.5443900361933149,0.9092844974446336,229.3,0.5240573552841211
E02006152,Lichfield 007,England,52.66609,-1.83832,4,Mainstream Affluent Suburban Markets,92.0,229,0.9686080132176786,0.8791299559471366,1.0,0.8947035720567639,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,13.3,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,13.3,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 4 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,4,Alton Towers Resort; Warwick Castle; Cadbury World; SEA LIFE Birmingham,3158,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10402,1763,982,2528,2854,2275,4547,1290,1923,2623,557,3990,5567,0.1694866371851567,0.0944049221303595,0.2430301865025956,0.274370313401269,0.2187079407806191,0.2837035407961293,0.4229162084891137,0.5770837915108863,0.8775016494391906,1621.1,0.6984943538268507
